"quad_id","scale","brightness_n_pixels","mean_pixel_brightness","median_pixel_brightness","sd_pixel_brightness","blue_brightness_n_pixels","mean_blue_pixel_brightness","green_brightness_n_pixels","mean_green_pixel_brightness","red_brightness_n_pixels","mean_red_pixel_brightness","nir_brightness_n_pixels","mean_nir_pixel_brightness"
"324_b","10m",6909,0.0546850517625629,0.0541973225772381,0.014022297927604,6909,0.0200790070489535,6909,0.0439822419938885,6909,0.111703036875232,6909,0.504145618208623
"324_c","10m",8147,0.0569363768109957,0.0549860894680023,0.0155818111404397,8147,0.0212177888540698,8147,0.0461201421830275,8147,0.114407695780014,8147,0.515253508595952
"324_d","10m",7836,0.0588716329893096,0.0590076297521591,0.0150704791831523,7836,0.0231886017552917,7836,0.0480942003123606,7836,0.119318269229989,7836,0.534943750209692
"4_a","10m",6707,0.0608278609039097,0.0599665716290474,0.017700686013535,6707,0.0183315212531274,6707,0.0485211477488915,6707,0.11042002690248,6707,0.477593170893971
"4_b","10m",7809,0.055333924069161,0.0525819696485996,0.0162720931939195,7809,0.0197805879236532,7809,0.0448245864790427,7809,0.112391957026934,7809,0.519635554124832
"4_c","10m",5833,0.0587172679732109,0.0572891160845757,0.0170315720291691,5833,0.0198315245872479,5833,0.047481913774019,5833,0.106595456350594,5833,0.457090067675737
"4_d","10m",7940,0.0647054699976795,0.0658574439585209,0.0180005081719553,7940,0.0205592008092796,7940,0.0519936826574064,7940,0.116013941258705,7940,0.494281806288423
"400_a","10m",8099,0.0628137570663372,0.0630612969398499,0.0159951786309484,8099,0.0198808358930012,8099,0.0497742633699506,8099,0.115564549240032,8099,0.473795788345217
"400_b","10m",7483,0.0621220914640262,0.0597804524004459,0.0187051810842923,7483,0.0177745834110751,7483,0.0487810275737429,7483,0.111732415770507,7483,0.46213947677552
"400_c","10m",4845,0.0534217851761233,0.0516600497066975,0.0149252302611617,4845,0.0171658160243871,4845,0.0424898223843127,4845,0.104180981415759,4845,0.447775229023668
"400_d","10m",8215,0.0594252490937909,0.0592846572399139,0.0157485349247003,8215,0.0177424964349451,8215,0.0471171137611283,8215,0.109086423832206,8215,0.465459721803556
"401_a","10m",6831,0.0609728444453267,0.0572211593389511,0.0203340273839973,6831,0.0171027724273335,6831,0.0483207535155151,6831,0.108108930178599,6831,0.456151941721754
"401_b","10m",7542,0.066814819551378,0.0661662742495537,0.0212344747498279,7542,0.0192258765541363,7542,0.0531861364131194,7542,0.114482075376638,7542,0.469554257217357
"401_c","10m",6247,0.0566536422263713,0.0559996962547302,0.0151861759870781,6247,0.0171376508757519,6247,0.0456567010693074,6247,0.102349393501099,6247,0.435090548576764
"401_d","10m",5282,0.0563261974550042,0.0557043235749006,0.0159341633486653,5282,0.0152249347910656,5282,0.0445445801582479,5282,0.101500158184964,5282,0.424776146806472
"402_a","10m",6598,0.0661286116244848,0.065817017108202,0.0197509521180719,6598,0.0174925263637438,6598,0.0519375276490443,6598,0.112647803124281,6598,0.452894492416345
"402_b","10m",6969,0.0588708303915277,0.0585157498717308,0.0169482648725733,6969,0.0175879146646411,6969,0.0470485930319158,6969,0.107275498326308,6969,0.448553051592814
"402_c","10m",7065,0.0683569323224057,0.0680359303951263,0.0205067224245565,7065,0.0220750547104988,7065,0.0554798763753989,7065,0.114300805764531,7065,0.459200333526623
"402_d","10m",7978,0.0740806831041803,0.0728637129068375,0.025726317716683,7978,0.0208865548775414,7978,0.0584966441042715,7978,0.118375274991935,7978,0.454198308879625
"403_a","10m",8396,0.0599720409510923,0.0590530708432198,0.0142183255392088,8396,0.0191857938518259,8396,0.0476674569728004,8396,0.119236195930781,8396,0.503806878070907
"403_b","10m",7531,0.056331848739527,0.0551726669073105,0.0161274484211301,7531,0.0189908667289374,7531,0.0455042605263346,7531,0.10643789387223,7531,0.445446392749845
"403_c","10m",8192,0.0670358484121607,0.0655232220888138,0.0200779538035386,8192,0.0188653510217781,8192,0.053189600701858,8192,0.119540306586279,8192,0.486990941200202
"403_d","10m",7821,0.0605100450179675,0.060208398848772,0.0152920958946674,7821,0.0168429705384384,7821,0.0477887079264738,7821,0.116619586948411,7821,0.503241938248442
"404_a","10m",8336,0.0701160866840011,0.0721209011971951,0.0186844090740492,8336,0.0190853468045574,8336,0.0553910838563546,8336,0.125625025663171,8336,0.511694714878427
"404_b","10m",9193,0.0759539001168561,0.0765419825911522,0.0170755317553365,9193,0.0202553517081187,9193,0.060217821156639,9193,0.133543453279386,9193,0.540173375407196
"404_c","10m",9560,0.0818538652444609,0.0833857171237469,0.015229805899456,9560,0.0263351329624274,9560,0.0654544615758877,9560,0.154853991180446,9560,0.622280638665304
"404_d","10m",8960,0.0684630518431991,0.0684945657849312,0.0157549770739444,8960,0.0222469357579405,8960,0.0556099420400976,8960,0.132670244800225,8960,0.540211970916716
"405_a","10m",9331,0.0683261257915804,0.0692091807723045,0.011928454165268,9331,0.0210032642366939,9331,0.0554655883668912,9331,0.125472963056643,9331,0.512783053866196
"405_b","10m",9174,0.0696881391668007,0.0684339292347431,0.0156813656114926,9174,0.0263725365155239,9174,0.0580497871885376,9174,0.130067998702378,9174,0.521567148576536
"405_c","10m",9022,0.0655632587393357,0.0670132040977478,0.013948359148552,9022,0.0228080715219852,9022,0.0539447325179087,9022,0.119218301010496,9022,0.48549801557982
"405_d","10m",9449,0.071876947708599,0.0722181349992752,0.0127037637355623,9449,0.0242058953191718,9449,0.0584050038365608,9449,0.136966266078489,9449,0.570618520107032
"406_a","10m",8748,0.0614667337828124,0.0620447602123022,0.0135773936398076,8748,0.023990355750317,8748,0.0511328879114796,8748,0.116902667777375,8748,0.483835171957223
"406_b","10m",7281,0.0595911872849358,0.0596434995532036,0.0157382967430495,7281,0.0206027926972463,7281,0.0489032584410032,7281,0.1101455878558,7281,0.464354367093768
"406_c","10m",6564,0.0550011496884223,0.053566362708807,0.015234688442318,6564,0.0184375838040176,6564,0.0437560161508118,6564,0.102560136328473,6564,0.433671074409576
"406_d","10m",6784,0.055249888086384,0.0542764235287905,0.0154055933664882,6784,0.0222333746284029,6784,0.0460507428683778,6784,0.100925302753815,6784,0.410001224421386
"407_a","10m",6981,0.0506896376844601,0.0481650047004223,0.0143603629665367,6981,0.0175877272172874,6981,0.0417762612456575,6981,0.0853587167738264,6981,0.332888272859956
"407_b","10m",5378,0.0521448726446135,0.0490846801549196,0.0165212817604691,5378,0.0178524922043904,5378,0.0427108172569276,5378,0.0873834016107299,5378,0.338571790124561
"407_c","10m",5595,0.0518306627120553,0.0486053973436356,0.0159721154293271,5595,0.0153329627656731,5595,0.041991252696362,5595,0.0936514234344585,5595,0.383892795796742
"407_d","10m",6502,0.0526959324586175,0.0521799810230732,0.0120688881874132,6502,0.0168885870687646,6502,0.0429927294822037,6502,0.0937753449434891,6502,0.383816257647423
"408_a","10m",5996,0.0528045982483394,0.0518647376447916,0.0137394672976922,5996,0.0183989762094941,5996,0.0433107682132125,5996,0.104157267373448,5996,0.462905051775794
"408_b","10m",5367,0.0492233667183943,0.0480678305029869,0.0120370074410024,5367,0.0170361972229439,5367,0.0402522711319229,5367,0.098746250007922,5367,0.456688675167414
"408_c","10m",7007,0.0519928294251921,0.0519535653293133,0.0117488204730148,7007,0.0210836137574252,7007,0.0432973393750436,7007,0.102390307323634,7007,0.469848978511656
"408_d","10m",7125,0.0577582734167053,0.0562811382114887,0.0171345800237168,7125,0.0215029951243445,7125,0.0477501150836566,7125,0.108130274340933,7125,0.477487521797921
"409_a","10m",6856,0.0554253790373267,0.0532913617789745,0.0159309215012064,6856,0.0192420511559793,6856,0.0449575693815113,6856,0.106261426706051,6856,0.467005938694594
"409_b","10m",6679,0.0487887514985207,0.0487376973032951,0.0101465274988303,6679,0.0190421682741646,6679,0.0402313738145551,6679,0.0956081902384452,6679,0.439424205992166
"409_c","10m",7197,0.0556745227554142,0.0551061630249023,0.0136438278046704,7197,0.0219161803829467,7197,0.0457675920292073,7197,0.112951711938047,7197,0.516608846125333
"409_d","10m",5989,0.0597894830869641,0.0588530637323856,0.017295765050615,5989,0.020508794319451,5989,0.0485146180222528,5989,0.110494906311002,5989,0.476263560735866
"410_a","10m",7655,0.0628975244322919,0.0629892721772194,0.0162684332557045,7655,0.0208602264101947,7655,0.0497910569521971,7655,0.118043779056959,7655,0.501391265293524
"410_b","10m",8374,0.0556781221819979,0.056189464405179,0.0116650184079497,8374,0.0217280369803721,8374,0.0456875784458001,8374,0.112293890608759,8374,0.51823126230009
"410_c","10m",7644,0.0546234104210196,0.0544709861278534,0.0131003880525889,7644,0.0219290527404228,7644,0.0450439606890956,7644,0.112069134501494,7644,0.510347356514188
"410_d","10m",8271,0.0691679184744028,0.0686720311641693,0.0191062899013436,8271,0.0217268681480636,8271,0.0543426318057587,8271,0.129177829527235,8271,0.527242359906514
"411_a","10m",8064,0.0623352865973536,0.057384479790926,0.0201986130715097,8064,0.020728219994169,8064,0.0493574208876226,8064,0.125531947067143,8064,0.53363962643438
"411_b","10m",7378,0.0483942792790531,0.0486848521977663,0.00927576023165575,7378,0.0184471191730696,7378,0.0394903768066456,7378,0.104431957961707,7378,0.476198180566178
"411_c","10m",6833,0.0490225280265556,0.0491155683994293,0.00934829128805242,6833,0.0186217829572899,6833,0.0399936250469699,6833,0.104996508967004,6833,0.469637414375875
"411_d","10m",6402,0.0499088267348555,0.0504300594329834,0.00996953787325609,6402,0.0177377070757359,6402,0.0404053041201253,6402,0.106421247001847,6402,0.474382330179796
"412_a","10m",6834,0.0424902675758403,0.0405356306582689,0.00862311678134568,6834,0.0171763606657299,6834,0.0352188406124411,6834,0.10113468803502,6834,0.484087254366602
"412_b","10m",8068,0.0498908159279633,0.0492598041892052,0.011764376176465,8068,0.0199086556361063,8068,0.0411445367589747,8068,0.104256553406203,8068,0.477713103184059
"412_c","10m",5997,0.0528027454093881,0.0534504465758801,0.0114730348055826,5997,0.021247857034081,5997,0.0434085364634661,5997,0.108254880495785,5997,0.508204851431105
"412_d","10m",7005,0.0520112189821245,0.0515900626778603,0.0128398638278118,7005,0.0185882531231742,7005,0.041675007369797,7005,0.106676470095621,7005,0.476093129576072
"413_a","10m",6480,0.0453660406761538,0.0451192036271095,0.00855716149519703,6480,0.0179349801357643,6480,0.0372321273661871,6480,0.0996642418171853,6480,0.47666834130037
"413_b","10m",7815,0.0505570374817724,0.0512109361588955,0.00978914665531815,7815,0.0206460643454162,7815,0.0416969623726507,7815,0.106353371140734,7815,0.517138771097647
"413_c","10m",7442,0.058225293870784,0.058035496622324,0.0149461201470672,7442,0.0210345689771688,7442,0.0464383593396297,7442,0.11748993128349,7442,0.52518268641546
"413_d","10m",7277,0.0540630353024181,0.0542587153613567,0.0124884889851842,7277,0.0208183937644722,7277,0.0439296004377451,7277,0.111331238848818,7277,0.519619955056555
"414_a","10m",7485,0.0570577074476856,0.0579676665365696,0.014335763702355,7485,0.0220199011844048,7485,0.0464487029758477,7485,0.11233665206378,7485,0.513829884630923
"414_b","10m",7028,0.0545701803037908,0.0547915585339069,0.0123531116730656,7028,0.0215188033953395,7028,0.0446044553970249,7028,0.112663214192056,7028,0.52601533787343
"414_c","10m",8389,0.0572566676650421,0.058064840734005,0.0123742910904617,8389,0.02052932468526,8389,0.0459263777740585,8389,0.114961011173835,8389,0.495780962239678
"414_d","10m",8307,0.0576583456653446,0.0584485940635204,0.0124979185802349,8307,0.0237973487333652,8307,0.047666682902122,8307,0.117887628509668,8307,0.52727284499511
"415_a","10m",8361,0.0606737039034685,0.0619422718882561,0.0138035166847743,8361,0.0250850626632341,8361,0.0503542668198047,8361,0.121471169174659,8361,0.536191026204911
"415_b","10m",7696,0.0483839719763448,0.0476020518690348,0.0104047284564427,7696,0.0169898470317578,7696,0.039103892064196,7696,0.0995674746385653,7696,0.450221537537582
"415_c","10m",8214,0.0494419930768994,0.0501569826155901,0.00870476750706822,8214,0.0200165112942318,8214,0.040198466947852,8214,0.1084922602523,8214,0.501261583676619
"415_d","10m",7424,0.0552584219157921,0.0551329776644707,0.0125757701729414,7424,0.020233642186624,7424,0.0445866542278534,7424,0.11335470626997,7424,0.516166794849861
"416_a","10m",8467,0.0603887665848746,0.0608245804905891,0.0145571634432249,8467,0.0188714146921436,8467,0.048244953647279,8467,0.113378225911707,8467,0.491349694071314
"416_b","10m",7899,0.0559484039944178,0.0535929948091507,0.0150065380026472,7899,0.0191574633938813,7899,0.0448078630995406,7899,0.113238267209456,7899,0.499512285177169
"416_c","10m",7558,0.0500959797263772,0.0502361673861742,0.010042085176831,7558,0.0182991909897415,7558,0.0410649403684056,7558,0.100769482390831,7558,0.451930775002461
"416_d","10m",8054,0.0609729216839477,0.0613274183124304,0.0159454043621948,8054,0.0192977682656583,8054,0.0487029543118574,8054,0.111050862956797,8054,0.462695959845481
"417_a","10m",7806,0.0600007292286016,0.0595693588256836,0.0157212798178634,7806,0.0219658610910586,7806,0.0482864081601882,7806,0.116498710421204,7806,0.480707623201732
"417_b","10m",7635,0.055592829367413,0.0536273159086704,0.0154583845567109,7635,0.0186235750894385,7635,0.0442362888784296,7635,0.114189420968118,7635,0.500651663910683
"417_c","10m",8807,0.0608521839480057,0.0598615482449532,0.0154502225527565,8807,0.0201479723882742,8807,0.048613028136329,8807,0.118869319333586,8807,0.511905890319362
"417_d","10m",8164,0.0599165029304959,0.0612829048186541,0.0133549270846838,8164,0.0212006707807526,8164,0.0475944438875974,8164,0.120237989900108,8164,0.532510715010633
"418_a","10m",8537,0.0618579234154209,0.0641273260116577,0.0122491565037088,8537,0.0223010285863447,8537,0.0491915652993529,8537,0.120961839728087,8537,0.538380704804569
"418_b","10m",7571,0.0606345419124066,0.0618024170398712,0.0145716036473886,7571,0.0223585933222565,7571,0.0486168337356035,7571,0.117589035269896,7571,0.501681681061406
"418_c","10m",6627,0.050881372225616,0.0504826605319977,0.0111086869733443,6627,0.0196206248250807,6627,0.0413068661651606,6627,0.108965686901568,6627,0.488715905637629
"418_d","10m",6087,0.0516749104151066,0.0516479723155499,0.0114863936278721,6087,0.0196264477239035,6087,0.041605836298992,6087,0.107171796600125,6087,0.474827698402992
"419_a","10m",5936,0.055457550705024,0.0560185723006725,0.0126608466628941,5936,0.0197355662094501,5936,0.0445441161298162,5936,0.108572804260371,5936,0.462581240804389
"419_b","10m",7260,0.0547627119498825,0.0556571483612061,0.0123626109331947,7260,0.0196970425525929,7260,0.043792581680553,7260,0.115769951620695,7260,0.512004540933281
"419_c","10m",7492,0.0573763334081949,0.0593747459352016,0.0118151093500744,7492,0.0235166522484581,7492,0.0472262202864249,7492,0.11716129855596,7492,0.526137991440132
"419_d","10m",5253,0.0625457179493452,0.0625120028853416,0.0183671457329847,5253,0.0215141518886551,5253,0.0497755163779097,5253,0.115759074572724,5253,0.452946927606156
"420_a","10m",7179,0.0561997434003703,0.0557072162628174,0.0130340222582455,7179,0.0202869609607317,7179,0.0450032337078159,7179,0.114481298465341,7179,0.517380217741105
"420_b","10m",8239,0.0557135972060423,0.0574117004871368,0.0103564533751935,8239,0.0248187205094981,8239,0.0467454505479697,8239,0.115850745552324,8239,0.526089069441256
"420_c","10m",8860,0.0670369996537894,0.0691704377532005,0.014622714544449,8860,0.0265262991221491,8860,0.0549355243705018,8860,0.129515616108139,8860,0.561104718391105
"420_d","10m",8328,0.0615028401433717,0.0625222399830818,0.0135341163659117,8328,0.0216273359428208,8328,0.0494267658623464,8328,0.120297572857176,8328,0.50915496819471
"421_a","10m",9081,0.0714863000779953,0.0737807676196098,0.0144014373273417,9081,0.0242021376781275,9081,0.0566389347699366,9081,0.134750509180723,9081,0.555677252174631
"421_b","10m",9289,0.0725537692023717,0.0734286606311798,0.0157428515900111,9289,0.0277601161295619,9289,0.0588170744400227,9289,0.131804816462186,9289,0.544615351243619
"421_c","10m",8794,0.062162793322564,0.0635082498192787,0.0134450572077163,8794,0.0223077851124002,8794,0.0507176010930792,8794,0.117085420458443,8794,0.484744249954532
"421_d","10m",8777,0.0623766385560833,0.0628938898444176,0.0132991895784273,8777,0.0222142713833767,8777,0.0507808821989947,8777,0.119020113996289,8777,0.504143496829356
"422_a","10m",9024,0.0580849633884454,0.0595344603061676,0.010049586626337,9024,0.0221770434524689,9024,0.0472605590819249,9024,0.124824473493074,9024,0.571243069943351
"422_b","10m",8629,0.0566086006500945,0.0576950684189796,0.0116572545276787,8629,0.0204078274744856,8629,0.0462576525249514,8629,0.115073191569047,8629,0.517510160415249
"422_c","10m",7358,0.0549886839279004,0.054817320778966,0.0127582293776957,7358,0.0188926272137988,7358,0.0446811024603818,7358,0.107924513421946,7358,0.490280313575664
"422_d","10m",8658,0.058153305647193,0.0572734586894512,0.0135717953590201,8658,0.0235351462930499,8658,0.0481232585349729,8658,0.118832277175057,8658,0.528514957292305
"423_a","10m",8305,0.0515840743847241,0.05165009573102,0.0105243459321364,8305,0.0194359354965633,8305,0.04215021875027,8305,0.109558617425775,8305,0.514790632648866
"423_b","10m",7139,0.0534245971426428,0.0542025715112686,0.010986785273281,7139,0.0214875431376243,7139,0.0436970667143849,7139,0.113978766325673,7139,0.535855891407809
