scale,quad_id,n_pixels,sample_rule,rule_type,rule_value,sample_size,sample_fraction,bootstrap_iter,spectral_entropy,pair_method,pair_count_used,rule_label,rule_axis_label,sample_label,plot_sample_label,selection_note,source_method,source_entropy,scale_quad
10m,1514_a,7027,fixed_2000,fixed,2000,2000,0.2846164792941511,18,2.8958029952167275,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_2000,fixed,2000,2000,0.2846164792941511,19,2.9034418129887802,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_2000,fixed,2000,2000,0.2846164792941511,20,2.9235122290525863,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_2000,fixed,2000,2000,0.2846164792941511,21,2.9000053283550282,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_2000,fixed,2000,2000,0.2846164792941511,22,2.890505077785389,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_2000,fixed,2000,2000,0.2846164792941511,23,2.9083541097917194,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_2000,fixed,2000,2000,0.2846164792941511,24,2.892245008009505,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_2000,fixed,2000,2000,0.2846164792941511,25,2.9004662784331967,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_2000,fixed,2000,2000,0.2846164792941511,26,2.9057010926241538,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_2000,fixed,2000,2000,0.2846164792941511,27,2.916107266617354,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_2000,fixed,2000,2000,0.2846164792941511,28,2.894738486531269,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_2000,fixed,2000,2000,0.2846164792941511,29,2.9064384780418413,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_2000,fixed,2000,2000,0.2846164792941511,30,2.9140420219005954,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_2000,fixed,2000,2000,0.2846164792941511,31,2.9138193383941315,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_2000,fixed,2000,2000,0.2846164792941511,32,2.8996412640206146,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_2000,fixed,2000,2000,0.2846164792941511,33,2.924079035606683,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_2000,fixed,2000,2000,0.2846164792941511,34,2.9313054388651754,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_2000,fixed,2000,2000,0.2846164792941511,35,2.911984222537208,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_2000,fixed,2000,2000,0.2846164792941511,36,2.9229799419213385,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_2000,fixed,2000,2000,0.2846164792941511,37,2.91142605649034,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_2000,fixed,2000,2000,0.2846164792941511,38,2.9128082789459544,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_2000,fixed,2000,2000,0.2846164792941511,39,2.880905724410561,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_2000,fixed,2000,2000,0.2846164792941511,40,2.9112860760593735,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_2000,fixed,2000,2000,0.2846164792941511,41,2.9343910540602436,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_2000,fixed,2000,2000,0.2846164792941511,42,2.925458462542353,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_2000,fixed,2000,2000,0.2846164792941511,43,2.9165147388086146,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_2000,fixed,2000,2000,0.2846164792941511,44,2.9323871932504657,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_2000,fixed,2000,2000,0.2846164792941511,45,2.933789155697232,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_2000,fixed,2000,2000,0.2846164792941511,46,2.9113893665595563,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_2000,fixed,2000,2000,0.2846164792941511,47,2.9202318204275257,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_2000,fixed,2000,2000,0.2846164792941511,48,2.899881206285507,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_2000,fixed,2000,2000,0.2846164792941511,49,2.907025828812012,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_2000,fixed,2000,2000,0.2846164792941511,50,2.909713903931864,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_3000,fixed,3000,3000,0.4269247189412267,1,2.9070284859651827,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)","3,000
42.7%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_3000,fixed,3000,3000,0.4269247189412267,2,2.9298576260327267,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)","3,000
42.7%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_3000,fixed,3000,3000,0.4269247189412267,3,2.9266187754731634,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)","3,000
42.7%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_3000,fixed,3000,3000,0.4269247189412267,4,2.943448006105748,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)","3,000
42.7%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_3000,fixed,3000,3000,0.4269247189412267,5,2.921305125052071,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)","3,000
42.7%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_3000,fixed,3000,3000,0.4269247189412267,6,2.8987319988898967,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)","3,000
42.7%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_3000,fixed,3000,3000,0.4269247189412267,7,2.912681268104692,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)","3,000
42.7%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_3000,fixed,3000,3000,0.4269247189412267,8,2.917409523604851,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)","3,000
42.7%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_3000,fixed,3000,3000,0.4269247189412267,9,2.895728622561329,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)","3,000
42.7%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_3000,fixed,3000,3000,0.4269247189412267,10,2.933071933431292,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)","3,000
42.7%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_3000,fixed,3000,3000,0.4269247189412267,11,2.9086783097541464,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)","3,000
42.7%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_3000,fixed,3000,3000,0.4269247189412267,12,2.911061859558338,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)","3,000
42.7%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_3000,fixed,3000,3000,0.4269247189412267,13,2.923263767306104,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)","3,000
42.7%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_3000,fixed,3000,3000,0.4269247189412267,14,2.907640977883203,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)","3,000
42.7%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_3000,fixed,3000,3000,0.4269247189412267,15,2.9259903530005515,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)","3,000
42.7%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_3000,fixed,3000,3000,0.4269247189412267,16,2.905892322456949,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)","3,000
42.7%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_3000,fixed,3000,3000,0.4269247189412267,17,2.9164143951857864,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)","3,000
42.7%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_3000,fixed,3000,3000,0.4269247189412267,18,2.9094656719256236,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)","3,000
42.7%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_3000,fixed,3000,3000,0.4269247189412267,19,2.9209995172408267,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)","3,000
42.7%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_3000,fixed,3000,3000,0.4269247189412267,20,2.910839794008941,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)","3,000
42.7%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_3000,fixed,3000,3000,0.4269247189412267,21,2.929920770520834,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)","3,000
42.7%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_3000,fixed,3000,3000,0.4269247189412267,22,2.9070403894480643,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)","3,000
42.7%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_3000,fixed,3000,3000,0.4269247189412267,23,2.9214253003179507,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)","3,000
42.7%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_3000,fixed,3000,3000,0.4269247189412267,24,2.9249092479449197,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)","3,000
42.7%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_3000,fixed,3000,3000,0.4269247189412267,25,2.9159327449066597,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)","3,000
42.7%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_3000,fixed,3000,3000,0.4269247189412267,26,2.906564257553701,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)","3,000
42.7%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_3000,fixed,3000,3000,0.4269247189412267,27,2.9251702000039703,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)","3,000
42.7%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_3000,fixed,3000,3000,0.4269247189412267,28,2.9004257110505867,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)","3,000
42.7%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_3000,fixed,3000,3000,0.4269247189412267,29,2.908409016110431,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)","3,000
42.7%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_3000,fixed,3000,3000,0.4269247189412267,30,2.908786473347343,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)","3,000
42.7%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
10m,1514_a,7027,fixed_3000,fixed,3000,3000,0.4269247189412267,31,2.923370777681231,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)","3,000
42.7%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91293669744591,"10m / 1514_a
n = 7,027 px"
