"quad_id","n_pixels","manual_excluded","metric_method","pca_euclidean_mean","pca_euclidean_median","pca_euclidean_sd","rao_q_pca","rao_q_distance","alpha_hull_area","alpha_hull_method","alpha_hull_n_points","alpha_hull_alpha","pca_convex_hull_area","pca_hull_volume_3d","pca_hull_area_3d","pca_hull_3d_method","pca_hull_3d_n_points","sa_n_pixels","sa_n_pairs","sa_method","sa_entropy","sa_exact_entropy","sa_boot_mean","sa_boot_sd","sa_boot_cv","sa_boot_median","sa_boot_min","sa_boot_max","scale"
"101_c",9272,FALSE,"all_pixels",8.84504056530317,7.36518936158302,5.88885109998983,225.81913948175,"squared_euclidean_pc1_pc3",903.525366447718,"all_pixels",9270,1,1563.26224493142,12332.4605555401,3775.30444945586,"all_pixels",9270,9272,42980356,"bootstrap_mean",2.76892416645651,NA,2.76892416645651,0.0110677327022351,0.00399712380581331,2.76737936805165,2.74226952115133,2.80305375408733,"10m"
"101_d",7769,FALSE,"all_pixels",10.2907432620359,8.79598738160325,6.31611592831764,291.575164737492,"squared_euclidean_pc1_pc3",813.977393097803,"all_pixels",7743,1,1397.42020294171,10274.0106765432,3466.92449998549,"all_pixels",7743,7769,30174796,"bootstrap_mean",2.8101464765213,NA,2.8101464765213,0.00834681445412066,0.00297024177346557,2.80981635487829,2.79132223328969,2.8278517383164,"10m"
"1010_a",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,7474,27926601,"bootstrap_mean",2.75106404116264,NA,2.75106404116264,0.00731069872281866,0.0026574076842388,2.7506688733726,2.73587368527346,2.76707245954921,"10m"
"1010_b",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,7449,27740076,"bootstrap_mean",2.80881356087747,NA,2.80881356087747,0.00927449778215946,0.00330192715933133,2.80904335247607,2.78018393906695,2.82854528404517,"10m"
"1010_c",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,8354,34890481,"bootstrap_mean",2.78202990814551,NA,2.78202990814551,0.00987182579830651,0.00354842547501116,2.78228234500199,2.75751955499416,2.80121430065351,"10m"
"1010_d",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,7187,25822891,"bootstrap_mean",2.7771777916677,NA,2.7771777916677,0.0828497810751517,0.0298323648286846,2.76906772596062,2.75050307951481,3.45737636447198,"10m"
"1011_a",7687,FALSE,"all_pixels",7.24400155878601,6.28808212658293,4.35412910021696,142.863065012151,"squared_euclidean_pc1_pc3",525.77816604577,"all_pixels",7424,1,1278.59124146556,8123.38668058411,3016.53326146249,"all_pixels",7424,7687,29541141,"bootstrap_mean",2.80014257426152,NA,2.80014257426152,0.0818760698172699,0.0292399646253238,2.79132919564441,2.76896578340311,3.47090017313944,"10m"
"1011_b",8671,FALSE,"all_pixels",9.50106625800528,8.3242582769448,5.1667380801492,233.92472750771,"squared_euclidean_pc1_pc3",756.285688542402,"all_pixels",8238,1,1517.59842976136,17657.0751798326,4477.9714781462,"all_pixels",8238,8671,37588785,"bootstrap_mean",2.75301206039817,NA,2.75301206039817,0.00953624544489853,0.00346393159044836,2.75177063044863,2.72444663669005,2.77368297075859,"10m"
"1011_c",8880,FALSE,"all_pixels",8.16035645190761,7.4038942216233,4.32137666367726,170.527221460546,"squared_euclidean_pc1_pc3",673.151487012288,"all_pixels",8592,1,1061.16595204603,9218.63092263272,2768.43732156428,"all_pixels",8592,8880,39422760,"bootstrap_mean",2.79991355478852,NA,2.79991355478852,0.0101439619187018,0.00362295539494537,2.8006050392168,2.77401119999108,2.82239493319939,"10m"
"1011_d",8415,FALSE,"all_pixels",7.60101235915509,6.96569105300176,4.08154950769501,148.864911166275,"squared_euclidean_pc1_pc3",549.043757541805,"all_pixels",8391,1,939.181309243874,6271.87627501923,2261.14825860257,"all_pixels",8391,8415,35401905,"bootstrap_mean",2.7659407638256,NA,2.7659407638256,0.00956009745682196,0.00345636377389344,2.76691185588117,2.72502425828103,2.78195557315313,"10m"
"1012_a",9103,FALSE,"all_pixels",7.35476985114324,6.00001056030276,5.01150709157117,158.410167778523,"squared_euclidean_pc1_pc3",683.889097297377,"all_pixels",9080,1,1506.86360082133,14568.4562317304,3919.39006050521,"all_pixels",9080,9103,41427753,"bootstrap_mean",2.79717833074624,NA,2.79717833074624,0.0102106528302223,0.00365034031544863,2.79681377908349,2.77219241432214,2.82933842538102,"10m"
"1012_b",9167,FALSE,"all_pixels",7.85710541236946,6.95686336558608,4.57904842731725,165.399005320426,"squared_euclidean_pc1_pc3",751.476626910226,"all_pixels",9157,1,1616.99669840101,13244.1195322318,3991.26957457406,"all_pixels",9157,9167,42012361,"bootstrap_mean",2.85369444325078,NA,2.85369444325078,0.00879690775684084,0.00308263828933972,2.85421975203924,2.83295188728361,2.86943921024213,"10m"
"1012_c",9377,FALSE,"all_pixels",12.75310266459,11.6800726647496,7.85659604921093,448.722292681738,"squared_euclidean_pc1_pc3",931.67854339459,"all_pixels",9189,1,1710.40926349627,14449.0889717516,4376.06842056691,"all_pixels",9189,9377,43959376,"bootstrap_mean",2.87393324605681,NA,2.87393324605681,0.0102667258705483,0.00357236059140721,2.87401073594627,2.84690870762037,2.89719456883732,"10m"
"1012_d",9424,FALSE,"all_pixels",8.43968044407662,7.07617998360709,5.57570151779591,204.62670910932,"squared_euclidean_pc1_pc3",606.345766546946,"all_pixels",9364,1,1334.68349939886,12633.3926456499,3781.10163721031,"all_pixels",9364,9424,44401176,"bootstrap_mean",2.79263127381835,NA,2.79263127381835,0.00976465783570247,0.0034965797050433,2.79375253892047,2.75993759171223,2.81404203176374,"10m"
"1013_a",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,9499,45110751,"bootstrap_mean",2.74249020902693,NA,2.74249020902693,0.191329219592936,0.069764777632815,2.68477356422112,2.66205250821454,3.3747144371446,"10m"
"1013_b",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,8090,32720005,"bootstrap_mean",2.97130637807386,NA,2.97130637807386,0.0831965395952505,0.0279999868775506,2.98220981296824,2.29017578292954,3.00301632392367,"10m"
"1013_c",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,5916,17496570,"bootstrap_mean",2.97885876410192,NA,2.97885876410192,0.00968919016100744,0.00325265174629002,2.98082547685795,2.95363716047493,3.01074441630805,"10m"
"1013_d",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,9445,44599290,"bootstrap_mean",2.87865865429179,NA,2.87865865429179,0.00991337768592167,0.00344374893881281,2.87874575580691,2.85500400446785,2.90679542471148,"10m"
"1014_a",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,5412,14642166,"bootstrap_mean",3.12601381236971,NA,3.12601381236971,0.00711148614347306,0.00227493753077249,3.12528588549888,3.10849278003327,3.13857380389326,"10m"
"1014_b",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,5416,14663820,"bootstrap_mean",3.03576524541034,NA,3.03576524541034,0.00857365962659875,0.00282421693823689,3.03616288465917,3.01712541121868,3.05998212743791,"10m"
"1014_c",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,3681,6773040,"bootstrap_mean",3.02787601267205,NA,3.02787601267205,0.008369492934149,0.00276414651693847,3.02833610784469,3.01029961955432,3.04875635490546,"10m"
"1014_d",NA,TRUE,"manual_excluded",NA,NA,NA,NA,"squared_euclidean_pc1_pc3",NA,"manual_excluded",NA,1,NA,NA,NA,"manual_excluded",NA,4991,12452545,"bootstrap_mean",2.99493936551989,NA,2.99493936551989,0.00709058695204575,0.00236752270636201,2.9945480887733,2.97516609586883,3.01218938774627,"10m"
"1015_a",5129,FALSE,"all_pixels",5.30238643101956,4.87700235946308,2.82891107480264,72.2329588819244,"squared_euclidean_pc1_pc3",302.997219939926,"all_pixels",5115,1,425.384629924483,1896.77829030652,1044.83138441347,"all_pixels",5115,5129,13150756,"bootstrap_mean",2.97601417321757,NA,2.97601417321757,0.00688628135082816,0.00231392760585644,2.97691576233754,2.95555785509948,2.98880201714445,"10m"
"1015_b",4428,FALSE,"all_pixels",4.51394276440796,4.02953383307707,2.64299151290134,54.719011729486,"squared_euclidean_pc1_pc3",265.59363940638,"all_pixels",4415,1,518.746922240795,2243.69635041946,1206.30179423603,"all_pixels",4415,4428,9801378,"bootstrap_mean",3.03955868463154,NA,3.03955868463154,0.00728363115593514,0.00239627916801287,3.04015781466948,3.02061137652466,3.05626839921327,"10m"
"1015_c",3443,FALSE,"all_pixels",4.19377129230625,3.76653067156546,2.46612855440721,47.3354825545916,"squared_euclidean_pc1_pc3",213.941807407636,"all_pixels",3432,1,491.130145518455,2865.46452118112,1273.81012473045,"all_pixels",3432,3443,5925403,"bootstrap_mean",3.04525044882768,NA,3.04525044882768,0.160820722327929,0.0528103435268648,3.08416636786451,2.3934353737538,3.09621690689913,"10m"
"1015_d",3668,FALSE,"all_pixels",3.63798489838355,3.37903180950111,1.81491437601085,33.0559005988676,"squared_euclidean_pc1_pc3",153.716719071607,"all_pixels",3610,1,209.678391626038,909.257808101239,571.60504041118,"all_pixels",3610,3668,6725278,"bootstrap_mean",3.04653270645314,NA,3.04653270645314,0.00770483545041744,0.0025290506266672,3.04647939933987,3.02830972380418,3.06425377173749,"10m"
"1016_a",1177,FALSE,"all_pixels",3.72132589070414,3.46716345215929,1.7237458117458,33.6340830793342,"squared_euclidean_pc1_pc3",92.7414725907235,"all_pixels",1177,1,168.998677008468,656.479817907394,468.257291140739,"all_pixels",1177,1177,692076,"exact_all_pixels",3.13515492692333,3.13515492692333,NA,NA,NA,NA,NA,NA,"10m"
"1016_b",3459,FALSE,"all_pixels",3.60414714010714,3.39592239134451,1.75203067514594,32.117201333526,"squared_euclidean_pc1_pc3",152.084472106189,"all_pixels",3431,1,251.184327068148,1197.42773906569,690.017872557411,"all_pixels",3431,3459,5980611,"bootstrap_mean",3.06445292740076,NA,3.06445292740076,0.00638001840342688,0.0020819436795325,3.06403908205645,3.04725524147908,3.08016118644255,"10m"
"1016_c",5061,FALSE,"all_pixels",3.55838146539741,3.31157668702782,1.7805277752954,31.6634627965924,"squared_euclidean_pc1_pc3",157.935819416025,"all_pixels",5061,1,252.31051048013,1305.79272068678,717.922144952427,"all_pixels",5061,5061,12804330,"bootstrap_mean",2.95819253039896,NA,2.95819253039896,0.00748626805683048,0.00253068993309264,2.95902321199555,2.9393604758618,2.97238750094014,"10m"
"1016_d",5267,FALSE,"all_pixels",3.70479585896005,3.42457122496834,1.83745947588271,34.2022573222643,"squared_euclidean_pc1_pc3",159.10501048153,"all_pixels",5246,1,216.534967579578,875.879609666256,564.599278087209,"all_pixels",5246,5267,13868011,"bootstrap_mean",2.90558281989579,NA,2.90558281989579,0.0079824409651117,0.00274727703868995,2.90614529670708,2.8892294614794,2.92017992410945,"10m"
"1017_a",4329,FALSE,"all_pixels",5.20554667830242,4.44982305410803,3.2940459015837,75.8918961972969,"squared_euclidean_pc1_pc3",265.82244468283,"all_pixels",4325,1,383.304519560391,1695.1340565789,951.465443629445,"all_pixels",4325,4329,9367956,"bootstrap_mean",2.93546130857236,NA,2.93546130857236,0.00674688308514684,0.00229840640905199,2.935132691075,2.91916993783927,2.950739707139,"10m"
"1017_b",4401,FALSE,"all_pixels",3.84332417439347,3.49017858687776,2.03563167158676,37.8279909078958,"squared_euclidean_pc1_pc3",163.259116858231,"all_pixels",4375,1,223.224939182938,859.841824017947,587.237974686275,"all_pixels",4375,4401,9682200,"bootstrap_mean",2.86637374546051,NA,2.86637374546051,0.00611037683690529,0.00213174462910928,2.86614853237152,2.84694204364801,2.88019184061673,"10m"
"1017_c",6969,FALSE,"all_pixels",3.67877449919825,3.25686667599883,2.16532067627165,36.4426453312661,"squared_euclidean_pc1_pc3",175.627402312236,"all_pixels",6969,1,226.657770789548,925.424392508206,604.949407888197,"all_pixels",6969,6969,24279996,"bootstrap_mean",2.83649915251303,NA,2.83649915251303,0.00822136755960634,0.00289842059438746,2.83594161358528,2.82039570289878,2.85941564760462,"10m"
"1017_d",6878,FALSE,"all_pixels",4.81702529876929,4.47187800902583,2.5510702278669,59.4214916742327,"squared_euclidean_pc1_pc3",241.272753538733,"all_pixels",6788,1,457.900384221139,2631.16073316433,1182.80945913353,"all_pixels",6788,6878,23650003,"bootstrap_mean",2.88526799565235,NA,2.88526799565235,0.00859421150198268,0.00297865276810779,2.88711544231676,2.86314978479137,2.90071693256431,"10m"
"1018_a",5184,FALSE,"all_pixels",2.88437029594554,2.63889766474246,1.49560696903854,21.1120014414647,"squared_euclidean_pc1_pc3",111.402733049013,"all_pixels",5184,1,143.580539698954,527.285475615152,391.05109188407,"all_pixels",5184,5184,13434336,"bootstrap_mean",2.96854841195814,NA,2.96854841195814,0.0074471950954619,0.00250869922331821,2.96939340310368,2.9481005204207,2.98548909923063,"10m"
"1018_b",4436,FALSE,"all_pixels",8.18991713206608,8.05574746423241,4.62010163528728,176.830539813377,"squared_euclidean_pc1_pc3",280.58085847246,"all_pixels",4430,1,562.513800348165,2395.18221403777,1385.09913859122,"all_pixels",4430,4436,9836830,"bootstrap_mean",3.19511935884301,NA,3.19511935884301,0.00673667138394276,0.00210842557893743,3.1942471914963,3.17785605033736,3.21445451969296,"10m"
"1018_c",4161,FALSE,"all_pixels",8.26845409146473,5.79702643100288,6.886292315535,231.553916746221,"squared_euclidean_pc1_pc3",395.014177190469,"all_pixels",4158,1,1354.30501414124,7493.45995184026,3050.52717377467,"all_pixels",4158,4161,8654880,"bootstrap_mean",3.12950407414604,NA,3.12950407414604,0.00686991550208975,0.00219520899775929,3.12916846281268,3.11180247656802,3.14805755171018,"10m"
"1018_d",6240,FALSE,"all_pixels",5.85904354375052,5.1696819619746,3.47427262859137,92.7940543181563,"squared_euclidean_pc1_pc3",285.993685231523,"all_pixels",6231,1,693.013124154493,3908.02321525722,1732.42258620743,"all_pixels",6231,6240,19465680,"bootstrap_mean",2.8932964171842,NA,2.8932964171842,0.00691528027196375,0.00239010432214678,2.89379462217376,2.88092181889352,2.91186091846066,"10m"
"1019_a",6534,FALSE,"all_pixels",7.04857604280485,6.16804188912934,4.2312661496929,135.166594782749,"squared_euclidean_pc1_pc3",448.569648752858,"all_pixels",6478,1,691.503700423666,4291.14936882707,1722.39034016726,"all_pixels",6478,6534,21343311,"bootstrap_mean",2.92391293926913,NA,2.92391293926913,0.00798267791171646,0.00273013529387501,2.92410515910829,2.9049670488201,2.94165098514366,"10m"
"1019_b",7882,FALSE,"all_pixels",7.98400867973594,7.34366079244396,4.25969376675813,163.774167010221,"squared_euclidean_pc1_pc3",512.967257005098,"all_pixels",7822,1,766.126735955427,4484.1242047545,1888.26606244399,"all_pixels",7822,7882,31059021,"bootstrap_mean",2.84162910216819,NA,2.84162910216819,0.00984391572000021,0.00346418035784093,2.84221207974753,2.81752040945123,2.86296413453704,"10m"
"1019_c",7598,FALSE,"all_pixels",7.21653072011897,6.66742014128546,3.49717339725042,128.613855483109,"squared_euclidean_pc1_pc3",511.333475180086,"all_pixels",7572,1,778.465873702131,4946.89900270398,1901.81629258247,"all_pixels",7572,7598,28861003,"bootstrap_mean",2.85535179738726,NA,2.85535179738726,0.00926081338950231,0.00324331782793848,2.85497474415596,2.83776173001712,2.8789623428792,"10m"
"1019_d",6989,FALSE,"all_pixels",7.52122029370084,6.79514691721388,4.23690453228298,149.035092411631,"squared_euclidean_pc1_pc3",398.654962411173,"all_pixels",6871,1,527.195268109672,3089.0471057511,1403.74710052083,"all_pixels",6871,6989,24419566,"bootstrap_mean",2.88357923366294,NA,2.88357923366294,0.00865505771259106,0.00300149814215327,2.88171589694379,2.86140749712508,2.90243166412443,"10m"
"102_a",5286,FALSE,"all_pixels",9.4463519525661,8.74937241934671,5.03213088735224,229.102232049849,"squared_euclidean_pc1_pc3",584.979540459095,"all_pixels",5281,1,987.662421383171,6386.38750216458,2408.43822587754,"all_pixels",5281,5286,13968255,"bootstrap_mean",2.87886431455721,NA,2.87886431455721,0.00843466065314706,0.00292985696147489,2.8791185497979,2.86279534866263,2.90645852812785,"10m"
"102_b",5853,FALSE,"all_pixels",8.11317136950827,7.43837248210245,4.57076914574961,173.423821630084,"squared_euclidean_pc1_pc3",549.497089499338,"all_pixels",5850,1,984.32025367833,7700.20165368295,2552.39837844858,"all_pixels",5850,5853,17125878,"bootstrap_mean",2.8625639888642,NA,2.8625639888642,0.00853248401461096,0.0029807138103475,2.86290620963589,2.84273389393652,2.88338707828754,"10m"
"102_c",5277,FALSE,"all_pixels",8.62977828672327,7.71815531466605,4.93007611929699,197.548235720269,"squared_euclidean_pc1_pc3",471.455454803249,"all_pixels",5277,1,998.455201336051,6462.64871540385,2414.46114398105,"all_pixels",5277,5277,13920726,"bootstrap_mean",2.78967697185516,NA,2.78967697185516,0.00823388017045361,0.00295155326352284,2.7894372113171,2.76848474607099,2.80692509572417,"10m"
"102_d",7148,FALSE,"all_pixels",7.80537483391051,7.23873231103803,4.14520136700586,156.208333648856,"squared_euclidean_pc1_pc3",457.943238082868,"all_pixels",7134,1,771.775484785579,5738.07092229733,2067.21004190826,"all_pixels",7134,7148,25543378,"bootstrap_mean",2.80271981295096,NA,2.80271981295096,0.231294063586277,0.0825248612142752,2.71444583306861,2.69468564104971,3.41698496299503,"10m"
"1020_a",7266,FALSE,"all_pixels",5.71518815418766,5.11795622773494,3.35462042203292,87.8306100556222,"squared_euclidean_pc1_pc3",338.553406701389,"all_pixels",7155,1,520.072889923655,2199.01647778531,1253.13587242572,"all_pixels",7155,7266,26393745,"bootstrap_mean",2.76442731911433,NA,2.76442731911433,0.00864374367688622,0.00312677552313276,2.76279838290006,2.74543443575258,2.78281915205931,"10m"
"1020_b",7202,FALSE,"all_pixels",6.44130515422122,5.94929749792525,3.44627348144282,106.731127802187,"squared_euclidean_pc1_pc3",426.387646820393,"all_pixels",7154,1,647.398023885455,3291.44564259023,1561.5186710039,"all_pixels",7154,7202,25930801,"bootstrap_mean",2.82059080049043,NA,2.82059080049043,0.00991740864751364,0.00351607494635141,2.81944685516895,2.79413002166388,2.84353727534397,"10m"
"1020_c",7382,FALSE,"all_pixels",7.14603507790156,6.79748403032503,3.48666767712021,126.442044003437,"squared_euclidean_pc1_pc3",465.121236682169,"all_pixels",7356,1,776.521527379263,4887.48102134337,1907.59753002448,"all_pixels",7356,7382,27243271,"bootstrap_mean",2.7554470415512,NA,2.7554470415512,0.00932147781067979,0.00338292758674549,2.7554994783461,2.73696595953006,2.77489933671968,"10m"
"1020_d",6971,FALSE,"all_pixels",6.88705121719809,6.43527003240828,3.53581520350158,119.863340386509,"squared_euclidean_pc1_pc3",435.180672205214,"all_pixels",6970,1,760.01618515141,4614.18802628901,1829.38727300288,"all_pixels",6970,6971,24293935,"bootstrap_mean",2.81424667867297,NA,2.81424667867297,0.00826291511944547,0.00293610193522259,2.81438174597188,2.79669747953513,2.83003673091474,"10m"
"1021_a",6804,FALSE,"all_pixels",7.19043289625525,6.61398812668052,3.90563636006175,133.908157393492,"squared_euclidean_pc1_pc3",504.534182750175,"all_pixels",6801,1,1081.51540303583,6746.8043996718,2541.26041162101,"all_pixels",6801,6804,23143806,"bootstrap_mean",2.81339299677194,NA,2.81339299677194,0.114829072933486,0.0408151556022353,2.83254929773855,2.15001221876103,2.85419470962033,"10m"
"1021_b",6499,FALSE,"all_pixels",6.47810983908469,6.03031809287079,3.41626175295799,107.269911322353,"squared_euclidean_pc1_pc3",385.846804612513,"all_pixels",6497,1,621.91873448154,3629.74228592054,1556.44835994579,"all_pixels",6497,6499,21115251,"bootstrap_mean",2.75768788029689,NA,2.75768788029689,0.0825121458344002,0.0299207703757674,2.74844802114396,2.72168880229304,3.4343524992496,"10m"
"1021_c",7396,FALSE,"all_pixels",6.45215906029068,6.026923744048,3.37440397560048,106.030838335236,"squared_euclidean_pc1_pc3",403.324968730145,"all_pixels",7388,1,623.652099196364,3459.50748394362,1522.05530771211,"all_pixels",7388,7396,27346710,"bootstrap_mean",2.82256488367107,NA,2.82256488367107,0.290536993006349,0.102933680882642,2.66929000202025,2.64153720196572,3.36445447084151,"10m"
"1021_d",6058,FALSE,"all_pixels",6.73315146217805,6.16110316680544,3.6179201431536,116.845028207323,"squared_euclidean_pc1_pc3",414.145818832034,"all_pixels",5940,1,1055.80738882052,6232.83229416462,2499.93594926716,"all_pixels",5940,6058,18346653,"bootstrap_mean",2.75022438829374,NA,2.75022438829374,0.114481060930654,0.0416260801911071,2.7317613958732,2.71162786016539,3.41738631594864,"10m"
"1022_a",7025,FALSE,"all_pixels",7.28538214366857,6.68126394155442,3.94313145099735,137.245730680069,"squared_euclidean_pc1_pc3",523.559617837729,"all_pixels",7016,1,794.081366361684,5162.16378792534,1947.54821665114,"all_pixels",7016,7025,24671800,"bootstrap_mean",2.87245163627917,NA,2.87245163627917,0.297686562543375,0.103635012956731,2.70851191985872,2.67680712014227,3.40778924425532,"10m"
"1022_b",6887,FALSE,"all_pixels",7.23252790852254,6.79863043067267,3.65404001981628,131.319059375225,"squared_euclidean_pc1_pc3",513.329572918639,"all_pixels",6877,1,848.619607275096,4366.45377972904,1961.00815496091,"all_pixels",6877,6887,23711941,"bootstrap_mean",2.75507659054856,NA,2.75507659054856,0.11616623921317,0.0421644318752098,2.73519513958515,2.71763548788582,3.43360154223371,"10m"
"1022_c",7643,FALSE,"all_pixels",7.76267891077498,6.89787506166421,4.53940874464055,161.725439061264,"squared_euclidean_pc1_pc3",513.440431164242,"all_pixels",7632,1,809.520151104301,5565.35542666854,2090.42576895075,"all_pixels",7632,7643,29203903,"bootstrap_mean",2.73484782987417,NA,2.73484782987417,0.113264519468914,0.041415291275685,2.71579074026218,2.68870216425115,3.39190860573817,"10m"
"1022_d",7136,FALSE,"all_pixels",6.23368772273658,5.63350096137699,3.39262721528689,100.734338218727,"squared_euclidean_pc1_pc3",446.102568519684,"all_pixels",7135,1,648.022658825673,3777.74695699577,1601.95413407091,"all_pixels",7135,7136,25457680,"bootstrap_mean",2.91181223364855,NA,2.91181223364855,0.332187825091971,0.114082845471026,2.66291851538065,2.64385220493129,3.35544563355069,"10m"
"1023_a",8477,FALSE,"all_pixels",6.6425236189337,6.33734635491091,3.30369721658644,110.072495588404,"squared_euclidean_pc1_pc3",444.915551053783,"all_pixels",8462,1,624.052246969472,3586.69281493372,1556.50979853574,"all_pixels",8462,8477,35925526,"bootstrap_mean",3.18306549631088,NA,3.18306549631088,0.231652845765114,0.0727766506952482,3.27093399749909,2.57453105075113,3.28812876183033,"10m"
