"scale","x_metric","x_label","y_metric","y_label","x_transform","y_transform","n","pearson_r","spearman_r","r_squared","f_statistic","f_p_value","slope","intercept","residual_shapiro_p","residual_abs_cor_fitted","target_group","driver_metric","target_metric"
"50m","sp_simpson","Simpson diversity","phy_faith","Faith's PD","identity","identity",80,0.449726223210368,0.544866385372714,0.202253675843063,19.7754426915484,2.85087567929968e-05,2390.98909777043,-681.148657670832,0.0365743060597191,-0.200483956830405,"biodiversity","sp_simpson","phy_faith"
"50m","present_species_count","Present species count","phy_rao","Phylogenetic Rao's Q","identity","identity",80,0.386313153106712,0.519443582365415,0.14923785226325,13.6824992831432,0.000401090377452542,4.89960820368124,132.796447910005,1.65608061154688e-07,0.154746744993077,"biodiversity","present_species_count","phy_rao"
"50m","crown_equivalent_individuals","Crown-equivalent individuals","phy_rao","Phylogenetic Rao's Q","identity","identity",80,0.313659986412566,0.176418190342241,0.0983825870763312,8.5111951942786,0.00460876132008901,1.65796490114351,126.354304423411,0.000215336901564174,0.273176377573336,"biodiversity","crown_equivalent_individuals","phy_rao"
"50m","sp_even","Species evenness","phy_rao","Phylogenetic Rao's Q","identity","identity",80,0.194472638394368,0.37892639474918,0.0378196070840665,3.06587971889272,0.0838833514514177,116.0980513446,113.550950387959,6.41888820709294e-08,-0.20128668106064,"biodiversity","sp_even","phy_rao"
"50m","sp_simpson","Simpson diversity","phy_rao","Phylogenetic Rao's Q","identity","identity",80,0.361064706983555,0.545124238162213,0.130367722629121,11.6930829612419,0.00100051545466807,241.378564278181,4.36779020838595,2.49406871420738e-08,0.0374709071553238,"biodiversity","sp_simpson","phy_rao"
"50m","present_species_count","Present species count","phy_afaith","Abundance-weighted Faith's PD","identity","identity",80,0.00922264337459469,0.0173756499373849,8.50571508149549e-05,0.00663502211964357,0.935288251905003,4.24316486779206,3725.69444117913,4.56938034508915e-07,-0.113547193251165,"biodiversity","present_species_count","phy_afaith"
"50m","crown_equivalent_individuals","Crown-equivalent individuals","phy_afaith","Abundance-weighted Faith's PD","identity","identity",80,0.529973981545481,0.505602437880919,0.28087242111517,30.4647596480122,4.29263687155194e-07,101.620983823615,-1254.49235958571,0.000412329330602005,0.342246152852768,"biodiversity","crown_equivalent_individuals","phy_afaith"
"50m","sp_even","Species evenness","phy_afaith","Abundance-weighted Faith's PD","identity","identity",80,-0.223130118676506,-0.0069620253164557,0.049787049860592,4.08686272751433,0.0466476829621873,-4832.11491186715,7750.73871234083,0.000243585184503522,0.501920352877455,"biodiversity","sp_even","phy_afaith"
"50m","sp_simpson","Simpson diversity","phy_afaith","Abundance-weighted Faith's PD","identity","identity",80,-0.0984720864280949,0.033778715424285,0.00969675180550201,0.763752559842769,0.384839512425456,-2388.02810235272,5812.72176292589,4.77981612470745e-06,0.402033793705,"biodiversity","sp_simpson","phy_afaith"
"50m","present_species_count","Present species count","sp_rich","Species richness","identity","identity",80,1,1,1,3.30761028614217e+33,0,1,3.17764371615651e-15,1.71422380759822e-18,0.103314404570199,"biodiversity","present_species_count","sp_rich"
"50m","crown_equivalent_individuals","Crown-equivalent individuals","sp_rich","Species richness","identity","identity",80,0.375429020626521,0.270565374753801,0.140946949528589,12.7976520858601,0.000600198104265,0.156466798184584,7.71827529889965,0.223445758331755,-0.0385791384735922,"biodiversity","crown_equivalent_individuals","sp_rich"
"50m","sp_even","Species evenness","sp_rich","Species richness","identity","identity",80,0.414477144477681,0.455136007444612,0.171791303294372,16.1791607722319,0.000132227463027811,19.5094557128628,-0.498117200287914,0.114825701880472,-0.0779864044822021,"biodiversity","sp_even","sp_rich"
"50m","sp_simpson","Simpson diversity","sp_rich","Species richness","identity","identity",80,0.679899939373575,0.786168643980512,0.462263927560191,67.0525713220231,4.05646271771155e-12,35.8374256346039,-14.8465624579169,0.699932700404276,-0.373013625403925,"biodiversity","sp_simpson","sp_rich"
"50m","present_species_count","Present species count","sp_shannon","Shannon diversity","identity","identity",80,0.847369684619188,0.873671239055017,0.718035382411623,198.630453377904,3.81865923775935e-23,0.0807884494006052,0.977368519181027,0.000105838500661293,-0.176451798297162,"biodiversity","present_species_count","sp_shannon"
"50m","crown_equivalent_individuals","Crown-equivalent individuals","sp_shannon","Shannon diversity","identity","identity",80,0.238160045210807,0.132770745428973,0.0567202071348137,4.69020558903012,0.0333905413056904,0.00946323465356541,1.75869082681875,0.00055950705308455,-0.0427617361651563,"biodiversity","crown_equivalent_individuals","sp_shannon"
"50m","sp_even","Species evenness","sp_shannon","Shannon diversity","identity","identity",80,0.829203277408209,0.801383028598219,0.687578075264516,171.662375859311,2.12973174558628e-21,3.72119069265308,-0.820481852376063,0.000267783807464062,-0.0685278062436531,"biodiversity","sp_even","sp_shannon"
"50m","sp_simpson","Simpson diversity","sp_shannon","Shannon diversity","identity","identity",80,0.939444763812773,0.964767932489452,0.882556464255237,586.148941918059,5.06110856615918e-38,4.72105872268496,-1.76749117172626,0.0109120898925835,-0.531767641411045,"biodiversity","sp_simpson","sp_shannon"
"50m","present_species_count","Present species count","sp_simpson","Simpson diversity","identity","identity",80,0.679899939373575,0.786168643980512,0.462263927560191,67.0525713220231,4.05646271771159e-12,0.0128989155714868,0.646663354564493,1.49798453146103e-08,-0.263983567351235,"biodiversity","present_species_count","sp_simpson"
"50m","crown_equivalent_individuals","Crown-equivalent individuals","sp_simpson","Simpson diversity","identity","identity",80,0.201896475668023,0.125761837787154,0.0407621868871686,3.31455926125503,0.0725041257467701,0.00159636166713707,0.767169339699566,1.78328406302062e-07,-0.0838032072043288,"biodiversity","crown_equivalent_individuals","sp_simpson"
"50m","sp_even","Species evenness","sp_simpson","Simpson diversity","identity","identity",80,0.902244535512642,0.861111111111111,0.814045201862423,341.456775416423,3.19766617432544e-30,0.805706791076987,0.18625695661194,0.0301703127187723,-0.341811860855344,"biodiversity","sp_even","sp_simpson"
"50m","present_species_count","Present species count","sp_even","Species evenness","identity","identity",80,0.414477144477681,0.455136007444612,0.171791303294372,16.1791607722319,0.00013222746302781,0.00880554054519871,0.683002108650883,3.5188327088484e-05,-0.315768780942712,"biodiversity","present_species_count","sp_even"
"50m","crown_equivalent_individuals","Crown-equivalent individuals","sp_even","Species evenness","identity","identity",80,0.0243145811216403,-0.023370839193624,0.000591198855120826,0.0461407890811035,0.830480697414257,0.000215286392849054,0.808688056605457,3.7243388451677e-06,0.0645952233141822,"biodiversity","crown_equivalent_individuals","sp_even"
"50m","sp_simpson","Simpson diversity","sp_even","Species evenness","identity","identity",80,0.902244535512642,0.861111111111111,0.814045201862423,341.456775416422,3.19766617432563e-30,1.010349187667,-0.0358173094990115,0.406184948531942,-0.228014470371512,"biodiversity","sp_simpson","sp_even"
