"scale","composition_cluster","quad_id","cluster_size","composition_type","mean_silhouette_width"
"10m","10m_C4","1503_d",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1921_b",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","815_b",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","711_c",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1400_c",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1902_a",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","712_b",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","719_a",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","712_d",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1819_a",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1402_a",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1104_b",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","912_b",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1104_d",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1611_c",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1915_a",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","818_d",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","819_b",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1320_a",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","819_d",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","513_c",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","718_d",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1522_b",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1822_d",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1112_d",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1708_a",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1907_b",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","820_d",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","717_a",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1803_d",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","405_b",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","405_c",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1212_c",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","208_c",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1411_a",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1902_d",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1112_c",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1011_c",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1903_c",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","203_d",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1305_a",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1305_b",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","701_a",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1206_c",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","900_a",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1120_d",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1221_d",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1605_d",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1213_b",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","812_d",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1610_a",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1913_b",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1104_c",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1019_b",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","912_c",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1611_d",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","7_a",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1706_a",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","208_b",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1713_a",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","816_b",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","816_c",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","813_a",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1511_d",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","820_a",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1012_a",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","404_a",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1806_c",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1702_b",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1013_a",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","210_c",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","812_b",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1706_b",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","307_c",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1605_c",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","304_d",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","510_b",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1411_b",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","713_b",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1806_b",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","713_d",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","714_a",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","616_c",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1702_c",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","815_d",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1013_c",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1013_d",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","900_b",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","718_b",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","920_c",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","812_c",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","504_b",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1422_c",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","716_c",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1019_a",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1423_b",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1601_d",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","818_c",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","717_c",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1406_c",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","718_a",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1524_d",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1302_b",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1410_c",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","815_a",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","817_a",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1304_c",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1018_d",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","818_a",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","613_a",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1013_b",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","207_d",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","817_d",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","410_d",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","921_b",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","922_a",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","817_b",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","919_b",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","23_a",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1913_d",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","1611_b",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C4","713_a",374,"FRAMCO+AEFL+QUMU",-0.00216191318988872
"10m","10m_C3","1701_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1802_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","309_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1100_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1906_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1408_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","220_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1020_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1002_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1604_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1021_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1802_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1100_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1603_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1100_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1022_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1121_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1500_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","603_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1020_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","615_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1801_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1121_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1701_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1101_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","413_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1900_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1907_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","910_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","12_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1124_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","314_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","413_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1324_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1408_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1906_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","212_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1022_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","603_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","319_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1004_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","924_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","512_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1609_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1200_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","503_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","112_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1121_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","615_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1122_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","221_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","109_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1803_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1901_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1504_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","610_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","923_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1200_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1002_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","615_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1020_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1603_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","209_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","905_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1900_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","720_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1003_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","320_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","603_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1908_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1700_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","120_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1207_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1100_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1701_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","312_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1711_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","424_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1803_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1702_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1224_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","512_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","418_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1901_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1807_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","7_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1808_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1808_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1208_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1903_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1024_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","521_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","724_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1019_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1000_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1800_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1810_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","412_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1811_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1001_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1002_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","209_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","423_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","810_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1021_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1021_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1021_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","310_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","310_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","906_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","604_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1804_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1908_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1408_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","115_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","220_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","823_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","719_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","720_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","720_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","313_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","13_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1007_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1807_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1224_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1121_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","920_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","224_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","315_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","524_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1122_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1122_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1601_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1914_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1507_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1123_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","401_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1001_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","12_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","819_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1200_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1603_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","924_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1405_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1003_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1708_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","424_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","109_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1709_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","603_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1212_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","510_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1407_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","624_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1407_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1700_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1909_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","312_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1805_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","313_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1409_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1901_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","721_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","721_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1901_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1608_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1207_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","513_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","901_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","514_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1307_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","410_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","17_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1904_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1308_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1904_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1019_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","923_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1800_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","7_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1020_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","308_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1801_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","309_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","800_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1201_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","309_d",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","310_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1907_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","320_c",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1302_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1700_b",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1700_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","907_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
"10m","10m_C3","1909_a",339,"QUAL+ACSA3C+CACA38",0.0492883851821143
